EFID_31_03_00_00
ID,UT,PC,FN,Name
2602,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2603,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2604,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2605,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2606,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2607,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2608,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2609,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2610,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2611,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2612,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2613,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2614,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2615,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2616,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2617,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2618,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2619,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2620,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2621,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2622,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2623,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2624,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2625,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2626,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2627,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2628,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
2629,1,0,1,Soul reduction amount (30bit) - ソウル減額量（30bit）
6000,1,0,1,Event flag that is always off - 常時OFFにしておくイベントフラグ
6001,1,0,1,Event flag that is always on - 常時ONにしておくイベントフラグ
6010,1,0,1,Flag that saw the ending - エンディングを見たフラグ
6500,1,1,1,Function lifted: Item creation (planned to be moved) - 機能解禁：アイテム作成（移す予定）
6800,1,0,1,Multiplayer rank up: Cooperation sign rank 1 - マルチプレイランクアップ：協力サインランク1
6801,1,0,1,Multiplayer rank up: Cooperation sign rank 2 - マルチプレイランクアップ：協力サインランク2
6810,1,0,1,Multiplayer rank up: Hostile sign rank 1 - マルチプレイランクアップ：敵対サインランク1
6811,1,0,1,Multiplayer rank up: Hostile sign rank 2 - マルチプレイランクアップ：敵対サインランク2
6820,1,0,1,Multiplayer Rank Up: Intrusion_A Rank 1 - マルチプレイランクアップ：侵入_Aランク1
6821,1,0,1,Multiplayer Rank Up: Intrusion_A Rank 2 - マルチプレイランクアップ：侵入_Aランク2
6830,1,0,1,Multiplayer rank up: Intrusion_B rank 1 - マルチプレイランクアップ：侵入_Bランク1
6831,1,0,1,Multiplayer rank up: Invasion_B rank 2 - マルチプレイランクアップ：侵入_Bランク2
6840,1,0,1,Multiplayer rank up: Relief guest rank 1 - マルチプレイランクアップ：救援ゲストランク1
6841,1,0,1,Multiplayer rank up: Relief guest rank 2 - マルチプレイランクアップ：救援ゲストランク2 
6900,1,0,1,Relief response 0 Adapted - 救済対応0 適応済み
6901,1,0,1,Relief response 1 Adapted - 救済対応1 適応済み
6902,1,0,1,Relief response 2 Adapted - 救済対応2 適応済み
6950,1,0,1,DLC0 ban flag - DLC0 解禁フラグ
6951,1,0,1,Reservation: DLC1 ban flag - 予約：DLC1解禁フラグ
6952,1,0,1,Reservation: DLC2 ban flag - 予約：DLC2解禁フラグ
60000,1,1,1,Possession of Est bottle (HP / FP) - エスト瓶所持（HP / FP）
60010,1,1,1,Possession of Est Bottle (FP) - エスト瓶所持（FP）
60020,1,1,1,Elixir bottle possession - エリクサー瓶所持
60100,1,1,1,Function lifted: Horse - 機能解禁：ウマ
60110,1,1,1,Function lifted: Buddy - 機能解禁：バディ
60120,1,1,1,Function lifted: Craft - 機能解禁：クラフト
60130,1,1,1,Function lifted: Magic stone replacement - 機能解禁：魔石付け替え
60140,1,1,1,Function lifted: Light armor replacement - 機能解禁：軽装防具交換
60150,1,1,1,Function lifted: Light armor replacement (upper) - 機能解禁：軽装防具交換（上位）
60200,0,0,1,Multi-function lifted: Hosted - マルチ機能解禁：ホスト化
60210,1,1,1,Multi-function ban: Message - マルチ機能解禁：メッセージ
60220,1,1,1,Multi-function ban: White sign - マルチ機能解禁：白サイン
60230,1,1,1,Multi-function ban: White sign accumulation - マルチ機能解禁：白サイン溜まり
60240,1,1,1,Multi-function ban: red sign - マルチ機能解禁：赤サイン
60250,1,1,1,Multi-function lifted: Red sign pool - マルチ機能解禁：赤サイン溜まり
60260,1,1,1,Multi-function lifted: Intrusion item A - マルチ機能解禁：侵入アイテムA
60270,1,1,1,Multi-function lifted: Intrusion item B - マルチ機能解禁：侵入アイテムB
60280,1,1,1,Multi-function ban lifted: Relief opportunity (host) - マルチ機能解禁：救援契機（ホスト）
60290,1,1,1,Multi-function ban lifted: Relief opportunity (guest) - マルチ機能解禁：救援契機（ゲスト）
60300,1,1,1,Multi-function lifted: No intrusion cool time - マルチ機能解禁：侵入クールタイムなし
60310,1,1,1,Multi-function ban lifted: Farewell - マルチ機能解禁：決別
60400,1,1,1,Growth ban: Memory slot 0 - 成長解禁：記憶スロット0
60410,1,1,1,Growth Ban: Memory Slot 1 - 成長解禁：記憶スロット1
60420,1,1,1,Growth Ban: Memory Slot 2 - 成長解禁：記憶スロット2
60430,1,1,1,Growth Ban: Memory Slot 3 - 成長解禁：記憶スロット3
60440,1,1,1,Growth Ban: Memory Slot 4 - 成長解禁：記憶スロット4
60450,1,1,1,Growth Ban: Memory Slot 5 - 成長解禁：記憶スロット5
60460,1,1,1,Growth Ban: Memory Slot 6 - 成長解禁：記憶スロット6
60470,1,1,1,Growth Ban: Memory Slot 7 - 成長解禁：記憶スロット7
60480,1,1,1,Growth ban: Memory slot 8 (spare) - 成長解禁：記憶スロット8（予備）
60490,1,1,1,Growth ban: Memory slot 9 (spare) - 成長解禁：記憶スロット9（予備）
60500,1,1,1,Growth ban: Talisman equipment 0 - 成長解禁：タリスマン装備0
60510,1,1,1,Growth ban: Talisman equipment 1 - 成長解禁：タリスマン装備1
60520,1,1,1,Growth ban: Talisman equipment 2 - 成長解禁：タリスマン装備2
60530,1,1,1,Growth ban: Talisman equipment 3 (spare) - 成長解禁：タリスマン装備3（予備）
60540,1,1,1,Growth ban: Talisman equipment 4 (spare) - 成長解禁：タリスマン装備4（予備）
60550,1,1,1,Growth ban: Talisman equipment 5 (spare) - 成長解禁：タリスマン装備5（予備）
60560,1,1,1,Growth ban: Talisman equipment 6 (spare) - 成長解禁：タリスマン装備6（予備）
60570,1,1,1,Growth ban: Talisman equipment 7 (spare) - 成長解禁：タリスマン装備7（予備）
60580,1,1,1,Growth ban: Talisman equipment 8 (spare) - 成長解禁：タリスマン装備8（予備）
60590,1,1,1,Growth ban: Talisman equipment 9 (spare) - 成長解禁：タリスマン装備9（予備）
60800,1,0,1,Function lifted: Gesture Ichirei - 機能解禁：ジェスチャー 一礼
60801,1,0,1,Function lifted: Gesture polite / Aristocratic courtesy - 機能解禁：ジェスチャー 丁寧 / 貴族の一礼
60802,1,0,1,Function lifted: Gesture Religious gratitude - 機能解禁：ジェスチャー 宗教の一礼
60803,1,0,1,Function lifted: Gesture Women's bow - 機能解禁：ジェスチャー 女性の一礼
60804,1,0,1,Function lifted: Gesture of war - 機能解禁：ジェスチャー 開戦の一礼
60805,1,0,1,Function lifted: Gesture Kneeling Ichirei - 機能解禁：ジェスチャー 跪く一礼
60806,1,0,1,Function lifted: Gesture welcome - 機能解禁：ジェスチャー 歓迎
60807,1,0,1,Function lifted: Gesture waving - 機能解禁：ジェスチャー 手をふる
60808,1,0,1,Function lifted: Gesture "Yo!" (Raise your hand) - 機能解禁：ジェスチャー 「よっ！」（手を上げる）
60809,1,0,1,Function lifted: Gestures! (Adventurer's courtesy) - 機能解禁：ジェスチャー ぐっ！（冒険者の一礼）
60810,1,0,1,Function lifted: Gesture A polite courtesy of a woman - 機能解禁：ジェスチャー 女性の丁寧な一礼
60811,1,0,1,Function lifted: Point to the front of the gesture - 機能解禁：ジェスチャー 前を指さす
60812,1,0,1,Function lifted: Point to the top of the gesture - 機能解禁：ジェスチャー 上を指差す
60813,1,0,1,Function lifted: Gesture pointing down - 機能解禁：ジェスチャー 下を指差す
60814,1,0,1,Function lifted: Gesture beckoning - 機能解禁：ジェスチャー 手招き
60815,1,0,1,Function lifted: Gesture stationary (don't go ahead) - 機能解禁：ジェスチャー 静止（先に行くな）
60816,1,0,1,Function lifted: Gesture It's not time to rush (calm down) - 機能解禁：ジェスチャー まだあわてる時間じゃない（落ち着け）
60817,1,0,1,Function lifted: Gesture Place your hand on your chin and nod - 機能解禁：ジェスチャー 顎に手をあてて頷く
60818,1,0,1,Function lifted: Gesture Dogeza - 機能解禁：ジェスチャー 土下座
60819,1,0,1,Function lifted: Gesture begging for life - 機能解禁：ジェスチャー 命乞い
60820,1,0,1,Function lifted: Gesture Aio - 機能解禁：ジェスチャー エイエイオー
60821,1,0,1,Function lifted: Gesture Oh - 機能解禁：ジェスチャー オー
60822,1,0,1,Function lifted: Gesture I swear to the sword - 機能解禁：ジェスチャー 剣に誓って
60823,1,0,1,Function lifted: Gesture I swear to the sword 2 - 機能解禁：ジェスチャー 剣に誓って２
60824,1,0,1,Function lifted: Gesture Hit the chest (Fire monk) - 機能解禁：ジェスチャー 胸を叩く（火の僧兵）
60825,1,0,1,Function lifted: Gesture - 機能解禁：ジェスチャー
60826,1,0,1,Function lifted: Gesture applause - 機能解禁：ジェスチャー 拍手
60827,1,0,1,Function lifted: Gesture bouncing delight - 機能解禁：ジェスチャー 跳ねる歓喜
60828,1,0,1,Function lifted: Gesture Two-handed delight - 機能解禁：ジェスチャー 両手歓喜
60829,1,0,1,Function lifted: Gestures Turn around and rejoice (for women) - 機能解禁：ジェスチャー くるりと回って喜ぶ（女性向け）
60830,1,0,1,Function lifted: Gesture inspiration! - 機能解禁：ジェスチャー ひらめいた！
60831,1,0,1,Function lifted: Gesture slumping - 機能解禁：ジェスチャー へたり込み
60832,1,0,1,Function lifted: Gesture patch sitting - 機能解禁：ジェスチャー パッチ座り
60833,1,0,1,Function lifted: Gesture Agura - 機能解禁：ジェスチャー あぐら
60834,1,0,1,Function lifted: Gesture One knee sitting - 機能解禁：ジェスチャー 片膝すわり
60835,1,0,1,Function lifted: Gesture female sitting - 機能解禁：ジェスチャー 女性すわり
60836,1,0,1,Function lifted: Gesture cross-legged sleep - 機能解禁：ジェスチャー あぐら睡眠
60837,1,0,1,Function lifted: Gesture sleep - 機能解禁：ジェスチャー 寝る
60838,1,0,1,Function lifted: Gesture - 機能解禁：ジェスチャー 
60839,1,0,1,Function lifted: Gesture Pretending to be dead (curling) - 機能解禁：ジェスチャー 死んだふり（丸くなる）
60840,1,0,1,Function lifted: Gesture Yurt standing - 機能解禁：ジェスチャー ユルト立ち
60841,1,0,1,Function lifted: Gesture prayer - 機能解禁：ジェスチャー 祈り
60842,1,0,1,Function lifted: Gesture prayer 2 (newly added at the time of mocap) - 機能解禁：ジェスチャー 祈り２（モーキャプ時に新規追加）
60843,1,0,1,Function lifted: Gesture Special religion 1 - 機能解禁：ジェスチャー 特殊宗教１
60844,1,0,1,Function lifted: Gesture - 機能解禁：ジェスチャー 
60845,1,0,1,Function lifted: Gesture Academy_Raise both hands and huh - 機能解禁：ジェスチャー 学院_両手を上げてハッ
60846,1,0,1,Function lifted: Gesture Golden Rule_T-shaped pose - 機能解禁：ジェスチャー 黄金律_トの字ポーズ
60847,1,0,1,Function lifted: Gesture Golden Rule_Reverse T-shaped pose - 機能解禁：ジェスチャー 黄金律_逆トの字ポーズ
60848,1,0,1,Function lifted: Gesture Golden Rule_T-shaped pose - 機能解禁：ジェスチャー 黄金律_T字ポーズ
60849,1,0,1,Function lifted: Gesture Golden Rule_Ring Pose - 機能解禁：ジェスチャー 黄金律_輪のポーズ
61100,1,0,1,Defeat the boss Margit - ボス撃破 忌み鬼マルギット
61101,1,0,1,Defeat the boss, the king of grafts - ボス撃破 接ぎ木の王
61102,1,0,1,Defeat the boss in the back of Edinburgh - ボス撃破 エジンバラ奥
61103,1,0,1,Defeat the boss Grafted spider - ボス撃破 接ぎ木の蜘蛛
61104,1,0,1,Defeat the boss Margit the abomination (serious) - ボス撃破 忌み鬼マルギット（本気）
61105,1,0,1,Defeat the boss God Frey (God Frey) - ボス撃破 ゴッドフレイ（ゴッドフレイ）
61106,1,0,1,Defeat the boss Sir Hyakuchi - ボス撃破 百智卿
61107,1,0,1,Defeat the boss God Frey - ボス撃破 ゴッドフレイ
61108,1,0,1,Defeat the boss - ボス撃破 祖霊
61109,1,0,1,Defeat the boss - ボス撃破 荒廃するもの
61110,1,0,1,Defeat the boss Gargoyle tag of the royal capital - ボス撃破 王都のガーゴイルタッグ
