File,Param,Index,Name,Machine Translated
m01_00_70_00,Point,133,5炉内 戦闘部屋 会話キック2,5 Furnace Battle Room Conversation Kick 2
m01_00_70_00,Point,134,5炉内 戦闘部屋 会話キック2_01,5 Furnace Battle Room Conversation Kick 2_01
m01_00_70_00,Point,135,5炉内 戦闘部屋 会話キック2_02,5 Furnace Battle Room Conversation Kick 2_02
m01_00_70_00,Point,136,5炉内 戦闘部屋 会話キック2_03,5 Furnace Battle Room Conversation Kick 2_03
m01_00_70_00,Point,137,5炉内 戦闘部屋 会話キック2_04,5 Furnace Battle Room Conversation Kick 2_04
m01_00_70_00,Point,138,5炉内 戦闘部屋 会話キック2_05,5 Furnace Battle Room Conversation Kick 2_05
m01_00_70_00,Point,139,Gparam切り替え領域,Gparam switching area
m01_00_70_00,Point,140,Gparam切り替え領域01,Gparam switching area 01
m01_00_70_00,Point,141,Gparam切り替え領域02,Gparam switching area 02
m01_00_70_00,Point,142,Runtime_Point_230608_01012900,Runtime_Point_230608_01012900
m01_00_70_00,Point,143,Runtime_Point_230608_01064700,Runtime_Point_230608_01064700
m01_00_70_00,Point,144,Runtime_Point_230608_01084900,Runtime_Point_230608_01084900
m01_00_70_00,Point,145,Runtime_Point_230608_01092800,Runtime_Point_230608_01092800
m01_00_70_00,Point,146,Runtime_Point_230608_01102800,Runtime_Point_230608_01102800
m01_00_70_00,Point,147,Runtime_Point_230608_01112600,Runtime_Point_230608_01112600
m01_00_70_00,Point,148,Runtime_Point_230608_01122300,Runtime_Point_230608_01122300
m01_00_70_00,Point,149,Runtime_Point_230608_01130400,Runtime_Point_230608_01130400
m01_00_70_00,Point,150,Runtime_Point_230608_01134600,Runtime_Point_230608_01134600
m01_00_70_00,Point,151,Runtime_Point_230608_01141500,Runtime_Point_230608_01141500
m01_00_70_00,Point,152,Runtime_Point_230608_01144100,Runtime_Point_230608_01144100
m01_00_70_00,Point,153,Runtime_Point_230608_01151400,Runtime_Point_230608_01151400
m01_00_70_00,Point,154,Runtime_Point_230608_01230100,Runtime_Point_230608_01230100
m01_00_70_00,Point,155,Runtime_Point_230608_01242700,Runtime_Point_230608_01242700
m01_00_70_00,Point,156,Runtime_Point_230608_01273800,Runtime_Point_230608_01273800
m01_00_70_00,Point,157,Runtime_Point_230608_01300100,Runtime_Point_230608_01300100
m01_00_70_00,Point,158,Runtime_Point_230608_01300101,Runtime_Point_230608_01300101
m01_00_70_00,Point,159,Runtime_Point_230608_01300102,Runtime_Point_230608_01300102
m01_00_70_00,Point,160,Runtime_Point_230608_01321800,Runtime_Point_230608_01321800
m01_00_70_00,Point,161,Runtime_Point_230608_01321801,Runtime_Point_230608_01321801
m01_00_70_00,Point,162,Runtime_Point_230608_01321802,Runtime_Point_230608_01321802
m01_00_70_00,Point,163,Runtime_Point_230608_01342100,Runtime_Point_230608_01342100
m01_00_70_00,Point,164,Runtime_Point_230608_01342101,Runtime_Point_230608_01342101
m01_00_70_00,Point,165,Runtime_Point_230608_01342102,Runtime_Point_230608_01342102
m01_00_70_00,Point,166,Runtime_Point_230608_01361900,Runtime_Point_230608_01361900
m01_00_70_00,Point,167,Runtime_Point_230608_01361901,Runtime_Point_230608_01361901
m01_00_70_00,Point,168,Runtime_Point_230608_01361902,Runtime_Point_230608_01361902
m01_00_70_00,Point,169,Runtime_Point_230608_01375300,Runtime_Point_230608_01375300
m01_00_70_00,Point,170,Runtime_Point_230608_01375301,Runtime_Point_230608_01375301
m01_00_70_00,Point,171,Runtime_Point_230608_01375302,Runtime_Point_230608_01375302
m01_00_70_00,Point,172,Runtime_Point_230608_01393300,Runtime_Point_230608_01393300
m01_00_70_00,Point,173,Runtime_Point_230608_01393301,Runtime_Point_230608_01393301
m01_00_70_00,Point,174,Runtime_Point_230608_01393302,Runtime_Point_230608_01393302
m01_00_70_00,Point,175,Runtime_Point_230608_01404100,Runtime_Point_230608_01404100
m01_00_70_00,Point,176,Runtime_Point_230608_01404101,Runtime_Point_230608_01404101
m01_00_70_00,Point,177,Runtime_Point_230608_01404102,Runtime_Point_230608_01404102
m01_00_70_00,Point,178,Runtime_Point_230608_01423500,Runtime_Point_230608_01423500
m01_00_70_00,Point,179,Runtime_Point_230608_01423501,Runtime_Point_230608_01423501
m01_00_70_00,Point,180,Runtime_Point_230608_01423502,Runtime_Point_230608_01423502
m01_00_70_00,Point,181,Runtime_Point_230608_01435600,Runtime_Point_230608_01435600
m01_00_70_00,Point,182,Runtime_Point_230608_01435601,Runtime_Point_230608_01435601
m01_00_70_00,Point,183,Runtime_Point_230608_01435602,Runtime_Point_230608_01435602
m01_00_70_00,Point,184,Runtime_Point_230608_01452300,Runtime_Point_230608_01452300
m01_00_70_00,Point,185,Runtime_Point_230608_01452301,Runtime_Point_230608_01452301
m01_00_70_00,Point,186,Runtime_Point_230608_01452302,Runtime_Point_230608_01452302
m01_00_70_00,Point,187,Runtime_Point_230608_01463500,Runtime_Point_230608_01463500
m01_00_70_00,Point,188,Runtime_Point_230608_01463501,Runtime_Point_230608_01463501
m01_00_70_00,Point,189,Runtime_Point_230608_01463502,Runtime_Point_230608_01463502
m01_00_70_00,Point,190,Runtime_Point_230802_17384000,Runtime_Point_230802_17384000
m01_00_70_00,Point,191,Runtime_Point_230802_17430800,Runtime_Point_230802_17430800
m01_00_70_00,Point,192,Runtime_Point_230802_17441300,Runtime_Point_230802_17441300
m01_00_70_00,Point,193,Runtime_Point_230802_17451400,Runtime_Point_230802_17451400
m01_00_70_00,Point,194,Runtime_Point_230802_17463200,Runtime_Point_230802_17463200
m01_00_70_00,Point,195,Runtime_Point_230802_17474100,Runtime_Point_230802_17474100
m01_00_70_00,Point,196,Runtime_Point_230802_17485000,Runtime_Point_230802_17485000
m01_00_70_00,Point,197,Runtime_Point_230802_17501000,Runtime_Point_230802_17501000
m01_00_70_00,Point,198,Runtime_Point_230802_17512000,Runtime_Point_230802_17512000
m01_00_70_00,Point,199,Runtime_Point_230802_17524900,Runtime_Point_230802_17524900
m01_00_70_00,Point,200,Runtime_Point_230802_17540200,Runtime_Point_230802_17540200
m01_00_70_00,Point,201,Runtime_Point_230802_17544700,Runtime_Point_230802_17544700
m01_00_70_00,Point,202,bas_ワープ位置｜4円環 右 ガードメカ用1,bas_warp position｜4 ring right guard mechanism 1
m01_00_70_00,Point,203,bas_ワープ位置｜4円環 右 ガードメカ用2,bas_warp position｜4 ring right guard mechanism 2
m01_00_70_00,Point,204,bas_ワープ位置｜4円環 右 ガードメカ用3,bas_warp position｜4 circular ring right 3 for guard mechanism
m01_00_70_00,Point,205,bas_ワープ位置｜4円環 右 ガードメカ用4,bas_warp position｜4 circular ring right 4 for guard mechanism
m01_00_70_00,Point,206,bas_ワープ位置｜6退避地点,bas_warp position｜6 evacuation point
m01_00_70_00,Point,207,★侵入判定｜炉爆発演出用1,★Intrusion detection | Furnace explosion production 1
m01_00_70_00,Point,208,★侵入判定｜炉爆発演出用2,★Intrusion detection | Furnace explosion production 2
m01_00_70_00,Point,209,★侵入判定｜炉爆発演出用3,★Intrusion detection | Furnace explosion production 3
m01_00_70_00,Point,210,■初期プレイヤーカメラ角度指定用,■Initial player camera angle specification
m01_00_70_00,Point,211,▽ウィン避難誘導会話,▽Win evacuation guidance conversation
m01_00_70_00,Point,212,▽レスター会話用,▽For Leicester conversation
m01_00_70_00,Point,213,▽レスター会話用２,▽Lester Conversation 2
m01_00_70_00,Point,214,▼▼▼演出デバッグ用▼▼▼,▼▼▼For production debugging▼▼▼
m01_00_70_00,Point,215,▼レザバズ射撃開始範囲,▼Rezabuzz shooting starting range
m01_00_70_00,Point,216,ガードメカ接敵会話用エリア,Guard mech conversation area
m01_00_70_00,Point,217,画面前効果領域_D層のもの,Front effect area_D layer
m01_00_70_00,Point,218,会話領域_領域にそって進め,Conversation area_Proceed along the area
m01_00_70_00,Point,219,会話領域_領域にそって進め01,Conversation area_Proceed along the area 01
m01_00_70_00,Point,220,会話領域_領域にそって進め02,Conversation area_Proceed along the area02
m01_00_70_00,Point,221,会話領域_領域にそって進め03,Conversation area_Proceed along the area03
m01_00_70_00,Point,222,宮武NPACロジック有効化エリア,Miyatake NPAC logic activation area
m01_00_70_00,Point,223,死亡領域,death area
m01_00_70_00,Point,224,電熱線 自機死亡用 シリンダー,Heating wire Self-killing cylinder
m01_00_70_00,Point,225,電熱線 自機死亡用 シリンダー　外,Heating wire outside the cylinder for self-destruction
m01_00_70_00,Point,226,電熱線 自機死亡用 シリンダー　中心,Heating wire for own aircraft death cylinder center
m01_00_70_00,Point,227,電熱線 自機死亡用 シリンダー　中心除外,Heating wire for own aircraft death cylinder center excluded
m01_00_70_00,Point,228,電熱線領域,heating wire area
m01_00_70_00,Point,229,目標地点1を消すエリア,Area to erase target point 1
m01_00_70_00,Point,230,目標地点1を消すエリア01,Area 01 to erase target point 1
m01_00_70_00,Point,231,目標地点1を消すエリア02,Area 02 to erase target point 1
m01_00_70_00,Point,232,目標地点1を消すエリア03,Area 03 to erase target point 1
m01_00_70_00,Point,233,炉心イベントポイント_お供用イベントポイント01,Core event points_Accessory event points 01
m01_00_70_00,Point,234,炉心イベントポイント_お供用イベントポイント02,Core event points_Accessory event points 02
m01_00_70_00,Point,235,炉心イベントポイント_エース用イベントポイント,Core event points_Event points for Ace
m01_00_70_00,Point,236,炉心内外判定領域,Core inside/outside determination area
m01_00_70_00,Point,237,炉心内外判定領域01_抜き領域,Core inside/outside judgment area 01_Extraction area
m01_00_70_00,Point,238,炉心内外判定領域02,Core inside/outside judgment area 02
m01_00_70_00,Point,239,炉心入口へのマーカー有効エリア,Marker effective area to core entrance
m01_00_70_00,Layer,0,2000：Utl,2000:Utl
m01_00_70_00,Layer,1,2100：bas,2100：bas
m01_00_70_00,Layer,2,2200：nac,2200:nac
m01_00_70_00,Layer,3,★,★
m01_00_70_00,Layer,4,イベントから無効化中,Disabling from event
m01_00_70_00,Layer,5,演出お試し,Performance trial
m01_00_70_00,Layer,6,拾得物,Found item
m01_00_70_00,Layer,7,電熱線,heating wire
m01_00_70_00,Part,0,nac_NPAC 宮武AC,nac_NPAC Miyatake AC
m01_00_70_00,Part,1,デリーター　炉前　狙撃,Deleteer Furnace Sniper
m01_00_70_00,Part,2,強敵戦用デリータ,Delita for strong enemy battles
m01_00_70_00,Part,3,bas_デリーター｜2外足場 格闘 追加,bas_Deleter｜2 Outside Scaffold Fighting Added
m01_00_70_00,Part,4,デリーター　通常,Deleteer Normal
m01_00_70_00,Part,5,強敵戦用デリーター　お供,Deleteer companion for strong enemy battles
m01_00_70_00,Part,6,bas_デリーター｜2外足場 格闘 追加,bas_Deleter｜2 Outside Scaffold Fighting Added
m01_00_70_00,Part,7,デリーター　炉道中　エース,Deleter Furnace Road Ace
m01_00_70_00,Part,8,強敵戦用デリーター　お供,Deleteer companion for strong enemy battles
m01_00_70_00,Part,9,デリーター三連星　トークン,Deleter Tri-Star Token
m01_00_70_00,Part,10,デリーター　固定砲台,Deleteer fixed gun battery
m01_00_70_00,Part,11,円環下　デリーター　通常,Lower ring deleter normal
m01_00_70_00,Part,12,デリーター　固定砲台,Deleteer fixed gun battery
m01_00_70_00,Part,13,炉内デリーター　特殊待機待ち伏せ,Inner furnace deleter special standby ambush
m01_00_70_00,Part,14,炉内デリーター　特殊待機待ち伏せ,Inner furnace deleter special standby ambush
m01_00_70_00,Part,15,炉内デリーター　特殊待機待ち伏せ,Inner furnace deleter special standby ambush
m01_00_70_00,Part,16,円盤デリーター隊01　デリーター　トークン,Disc Deleter Squad 01 Deleter Token
m01_00_70_00,Part,17,円盤デリーター隊02　デリーター,Disc Deleter Team 02 Deleteer
m01_00_70_00,Part,18,特殊待機バグ　入口,Special standby bug entrance
m01_00_70_00,Part,19,手慰み＆誘導｜警備MT,Hand comfort & guidance | Security MT
m01_00_70_00,Part,20,特殊待機バグ　入口,Special standby bug entrance
m01_00_70_00,Part,21,特殊待機バグ,Special wait bug
m01_00_70_00,Part,22,特殊待機バグ,Special wait bug
m01_00_70_00,Part,23,特殊待機バグ　入口,Special standby bug entrance
m01_00_70_00,Part,25,手慰み＆誘導｜警備MT,Hand comfort & guidance | Security MT
m01_00_70_00,Part,26,手慰み＆誘導｜警備MT_B,Hand comfort & guidance｜Security MT_B
m01_00_70_00,Part,27,手慰み＆誘導｜警備MT_B,Hand comfort & guidance｜Security MT_B
m01_00_70_00,Part,28,手慰み＆誘導｜警備MT_A,Hand comfort & guidance｜Security MT_A
m01_00_70_00,Part,29,手慰み逆関節01_巡回,Hand comfort reverse joint 01_tour
m01_00_70_00,Part,30,手慰み逆関節02_巡回,Hand comfort reverse joint 02_tour
m01_00_70_00,Part,31,橋上端バグ_特殊待機_01,Bridge end bug_Special standby_01
m01_00_70_00,Part,32,手慰み＆誘導｜警備MT,Hand comfort & guidance | Security MT
m01_00_70_00,Part,33,円環下　警備MT,Under the circle security MT
m01_00_70_00,Part,34,手慰み＆誘導｜警備MT_B,Hand comfort & guidance｜Security MT_B
m01_00_70_00,Part,35,手慰み＆誘導｜警備MT_A,Hand comfort & guidance｜Security MT_A
m01_00_70_00,Part,36,手慰み＆誘導｜警備MT_A,Hand comfort & guidance｜Security MT_A
m01_00_70_00,Part,37,円環下　警備MT,Under the circle security MT
m01_00_70_00,Part,38,橋上端バグ_特殊待機_01,Bridge end bug_Special standby_01
m01_00_70_00,Part,39,デリーター　炉前　通常,Deleteer Furnace Normal
m01_00_70_00,Part,40,橋上端バグ_特殊待機_01,Bridge end bug_Special standby_01
m01_00_70_00,Part,41,外縁端バグ_特殊待機_02,Outer edge bug_Special standby_02
m01_00_70_00,Part,42,外縁端バグ_特殊待機_02,Outer edge bug_Special standby_02
m01_00_70_00,Part,43,外縁端バグ_特殊待機_02,Outer edge bug_Special standby_02
m01_00_70_00,Part,44,外縁端バグ_特殊待機_02,Outer edge bug_Special standby_02
m01_00_70_00,Part,45,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,46,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,47,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,48,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,49,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,50,外縁端バグ_特殊待機_03,Outer edge bug_Special standby_03
m01_00_70_00,Part,51,外縁端バグ_特殊待機_04,Outer edge bug_Special standby_04
m01_00_70_00,Part,52,外縁端バグ_特殊待機_04,Outer edge bug_Special standby_04
m01_00_70_00,Part,53,外縁端バグ_特殊待機_04,Outer edge bug_Special standby_04
m01_00_70_00,Part,54,デリーター　炉前　通常,Deleteer Furnace Normal
m01_00_70_00,Part,55,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,56,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,57,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,58,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,59,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,60,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,61,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,62,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,63,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,64,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,65,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,66,旧式EN砲台レザバズ_通常,Old style EN battery Reza Buzz_Normal
m01_00_70_00,Part,67,■ミッション制御用ダミーキャラ,■Dummy character for mission control
m01_00_70_00,Part,68,bas_オブジェ破壊用ダミーキャラ,bas_Dummy character for object destruction
m01_00_70_00,Part,69,★金庫扉用アクションボタン　復路,★Action button for safe door return trip
m01_00_70_00,Part,70,★炉内へのハッキング用,★For hacking into the furnace
m01_00_70_00,Part,71,巡回ダミーキャラ,Patrol dummy character
m01_00_70_00,Part,72,集団巡回用ダミーキャラ　01,Dummy character for group patrol 01
m01_00_70_00,Part,73,集団巡回用ダミーキャラ　02,Dummy character for group patrol 02
m01_00_70_00,Part,74,集団巡回用ダミーキャラ　03,Dummy character for group patrol 03
m01_00_70_00,Part,75,集団巡回用ダミーキャラ　04,Dummy character for group patrol 04
m01_00_70_00,Part,76,★金庫扉用アクションボタン　往路,★Action button for safe door outward trip
m01_00_70_00,Part,77,■プレイヤーの初期位置と向き,■Player's initial position and orientation
m01_00_70_00,Part,78,■CP1 復帰位置,■CP1 return position
m01_00_70_00,Part,79,円盤デリーター隊01　警備MT,Disc Deleter Squad 01 Security MT
m01_00_70_00,Part,80,円盤デリーター隊01　警備MT,Disc Deleter Squad 01 Security MT
m01_00_70_00,Part,81,円盤デリーター隊02　警備MT,Disc Deleter Squad 02 Security MT
m01_00_70_00,Part,82,円盤デリーター隊02　警備MT,Disc Deleter Squad 02 Security MT
m01_00_70_00,Part,83,警備MT,Security MT
m01_00_70_00,Part,84,警備MT,Security MT
m01_00_70_00,Part,88,円盤デリーター隊01　ダミーキャラ,Disc Deleter Team 01 Dummy Character
